store_name,store_id,street_address,city_name,state_id,state_name,postal_code,country_id,lat,lng,telephone,email,store_website,county_fips,county_name,cbsa_fips,cbsa_name,cbsa_metro,csa_fips,csa_name,timezone
Walmart Neighborhood Market,5907,"4909 Buena Vista Rd, Columbus, GA 31907",Columbus,GA,Georgia,31907,US,32.468,-84.9103,706-223-6914,,https://www.walmart.com/store/5907-columbus-ga,13215,Muscogee,17980,"Columbus, GA-AL",TRUE,194,"Columbus-Auburn-Opelika, GA-AL",America/New_York
Walmart Neighborhood Market,5256,"4201 Hargrove Rd E, Tuscaloosa, AL 35405",Tuscaloosa,AL,Alabama,35405,US,33.17,-87.4826,205-632-6205,,https://www.walmart.com/store/5256-tuscaloosa-al,01125,Tuscaloosa,46220,"Tuscaloosa, AL",TRUE,,,America/Chicago
Walmart Supercenter,712,"24833 John T Reid Pkwy, Scottsboro, AL 35768",Scottsboro,AL,Alabama,35768,US,34.6686,-86.0091,256-574-1126,,https://www.walmart.com/store/712-scottsboro-al,01071,Jackson,42460,"Scottsboro, AL",FALSE,174,"Chattanooga-Cleveland-Dalton, TN-GA-AL",America/Chicago
Walmart Supercenter,715,"1501 Skyland Blvd E, Tuscaloosa, AL 35405",Tuscaloosa,AL,Alabama,35405,US,33.1658,-87.5184,205-750-0823,,https://www.walmart.com/store/715-tuscaloosa-al,01125,Tuscaloosa,46220,"Tuscaloosa, AL",TRUE,,,America/Chicago
Walmart Neighborhood Market,2500,"8600 Hwy 69 S, Tuscaloosa, AL 35405",Tuscaloosa,AL,Alabama,35405,US,33.1283,-87.5491,659-289-7102,,https://www.walmart.com/store/2500-tuscaloosa-al,01125,Tuscaloosa,46220,"Tuscaloosa, AL",TRUE,,,America/Chicago
Walmart Neighborhood Market,5248,"1660 Mcfarland Blvd, Northport, AL 35476",Northport,AL,Alabama,35476,US,33.2397,-87.5736,205-861-1263,,https://www.walmart.com/store/5248-northport-al,01125,Tuscaloosa,46220,"Tuscaloosa, AL",TRUE,,,America/Chicago
Walmart Supercenter,2306,"5710 Mcfarland Blvd, Northport, AL 35476",Northport,AL,Alabama,35476,US,33.2364,-87.6153,205-333-7820,,https://www.walmart.com/store/2306-northport-al,01125,Tuscaloosa,46220,"Tuscaloosa, AL",TRUE,,,America/Chicago
Walmart Neighborhood Market,2983,"6275 Us-90, Milton, FL 32570",Milton,FL,Florida,32570,US,30.6054,-87.0623,850-750-3082,,https://www.walmart.com/store/2983-milton-fl,12113,Santa Rosa,37860,"Pensacola-Ferry Pass-Brent, FL",TRUE,,,America/Chicago
Walmart Supercenter,990,"4965 Highway 90, Milton, FL 32571",Milton,FL,Florida,32571,US,30.6008,-87.1168,850-995-0542,,https://www.walmart.com/store/990-milton-fl,12113,Santa Rosa,37860,"Pensacola-Ferry Pass-Brent, FL",TRUE,,,America/Chicago
Walmart Supercenter,727,"1585 Rome Hwy, Cedartown, GA 30125",Cedartown,GA,Georgia,30125,US,34.0464,-85.2398,770-748-1636,,https://www.walmart.com/store/727-cedartown-ga,13233,Polk,16340,"Cedartown, GA",FALSE,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",America/New_York
Walmart Supercenter,658,"2510 Redmond Cir Nw, Rome, GA 30165",Rome,GA,Georgia,30165,US,34.2753,-85.2303,706-236-9595,,https://www.walmart.com/store/658-rome-ga,13115,Floyd,40660,"Rome, GA",TRUE,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",America/New_York
Walmart Supercenter,5151,"825 Cartersville Hwy Se, Rome, GA 30161",Rome,GA,Georgia,30161,US,34.2209,-85.1304,706-292-0838,,https://www.walmart.com/store/5151-rome-ga,13115,Floyd,40660,"Rome, GA",TRUE,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",America/New_York
Walmart Supercenter,756,"13427 Highway 27, Trion, GA 30753",Trion,GA,Georgia,30753,US,34.5217,-85.3161,706-734-2931,,https://www.walmart.com/store/756-trion-ga,13055,Chattooga,44900,"Summerville, GA",FALSE,174,"Chattanooga-Cleveland-Dalton, TN-GA-AL",America/New_York
Walmart Supercenter,4318,"145 Kelley Blvd, Millbrook, AL 36054",Millbrook,AL,Alabama,36054,US,32.4938,-86.3985,334-285-0311,,https://www.walmart.com/store/4318-millbrook-al,01051,Elmore,33860,"Montgomery, AL",TRUE,388,"Montgomery-Selma, AL",America/Chicago
Walmart Supercenter,483,"1903 Cobbs Ford Rd, Prattville, AL 36066",Prattville,AL,Alabama,36066,US,32.4608,-86.4163,334-361-2135,,https://www.walmart.com/store/483-prattville-al,01001,Autauga,33860,"Montgomery, AL",TRUE,388,"Montgomery-Selma, AL",America/Chicago
Walmart Supercenter,934,"27520 Us Highway 98, Daphne, AL 36526",Daphne,AL,Alabama,36526,US,30.6251,-87.9047,251-626-0923,,https://www.walmart.com/store/934-daphne-al,01003,Baldwin,19300,"Daphne-Fairhope-Foley, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Supercenter,4333,"10040 County Road 48, Fairhope, AL 36532",Fairhope,AL,Alabama,36532,US,30.5217,-87.8489,251-990-9006,,https://www.walmart.com/store/4333-fairhope-al,01003,Baldwin,19300,"Daphne-Fairhope-Foley, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Supercenter,6173,"21141 State Highway 59, Robertsdale, AL 36567",Robertsdale,AL,Alabama,36567,US,30.5319,-87.7108,251-947-4424,,https://www.walmart.com/store/6173-robertsdale-al,01003,Baldwin,19300,"Daphne-Fairhope-Foley, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Neighborhood Market,5740,"2570 Government Blvd, Mobile, AL 36606",Mobile,AL,Alabama,36606,US,30.6697,-88.1051,251-586-6481,,https://www.walmart.com/store/5740-mobile-al,01097,Mobile,33660,"Mobile, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Supercenter,991,"101 E I65 Service Rd S, Mobile, AL 36606",Mobile,AL,Alabama,36606,US,30.6845,-88.1248,251-471-1105,,https://www.walmart.com/store/991-mobile-al,01097,Mobile,33660,"Mobile, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Supercenter,866,"5245 Rangeline Service Rd S, Mobile, AL 36619",Mobile,AL,Alabama,36619,US,30.5956,-88.1632,251-666-7972,,https://www.walmart.com/store/866-mobile-al,01097,Mobile,33660,"Mobile, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Neighborhood Market,5098,"1970 S University Blvd, Mobile, AL 36609",Mobile,AL,Alabama,36609,US,30.6496,-88.1623,251-666-3373,,https://www.walmart.com/store/5098-mobile-al,01097,Mobile,33660,"Mobile, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Neighborhood Market,4657,"6350 Cottage Hill Rd, Mobile, AL 36609",Mobile,AL,Alabama,36609,US,30.6415,-88.1897,251-661-1717,,https://www.walmart.com/store/4657-mobile-al,01097,Mobile,33660,"Mobile, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Neighborhood Market,4210,"1300 North University, Mobile, AL 36618",Mobile,AL,Alabama,36618,US,30.7168,-88.1645,251-586-6227,,https://www.walmart.com/store/4210-mobile-al,01097,Mobile,33660,"Mobile, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Supercenter,1212,"1095 Industrial Pkwy, Saraland, AL 36571",Saraland,AL,Alabama,36571,US,30.8018,-88.0978,251-675-8000,,https://www.walmart.com/store/1212-saraland-al,01097,Mobile,33660,"Mobile, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Neighborhood Market,4648,"6575 Airport Blvd, Mobile, AL 36608",Mobile,AL,Alabama,36608,US,30.6779,-88.1952,251-370-9845,,https://www.walmart.com/store/4648-mobile-al,01097,Mobile,33660,"Mobile, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Neighborhood Market,5744,"7320 Theodore Dawes Rd, Theodore, AL 36582",Theodore,AL,Alabama,36582,US,30.5636,-88.2131,251-370-1723,,https://www.walmart.com/store/5744-theodore-al,01097,Mobile,33660,"Mobile, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Supercenter,853,"685 Schillinger Rd S, Mobile, AL 36695",Mobile,AL,Alabama,36695,US,30.6763,-88.2251,251-633-2211,,https://www.walmart.com/store/853-mobile-al,01097,Mobile,33660,"Mobile, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Supercenter,904,"2200 S Mckenzie St, Foley, AL 36535",Foley,AL,Alabama,36535,US,30.3825,-87.6864,251-943-3400,,https://www.walmart.com/store/904-foley-al,01003,Baldwin,19300,"Daphne-Fairhope-Foley, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Supercenter,4581,"2500 Dawes Rd, Mobile, AL 36695",Mobile,AL,Alabama,36695,US,30.6391,-88.2464,251-633-6023,,https://www.walmart.com/store/4581-mobile-al,01097,Mobile,33660,"Mobile, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Supercenter,5174,"7855 Moffett Rd, Semmes, AL 36575",Semmes,AL,Alabama,36575,US,30.7625,-88.2292,251-645-8224,,https://www.walmart.com/store/5174-semmes-al,01097,Mobile,33660,"Mobile, AL",TRUE,380,"Mobile-Daphne-Fairhope, AL",America/Chicago
Walmart Supercenter,2748,"170 E Fort Morgan Rd, Gulf Shores, AL 36542",Gulf Shores,AL,Alabama,36542,US,30.2677,-87.6864,251-968-5871,,https://www.walmart.com/store/2748-gulf-shores-al,01003,Baldwin,,,FALSE,,,America/Chicago
Walmart Neighborhood Market,5653,"25241 Perdido Beach Blvd Ste W, Orange Beach, AL 36561",Orange Beach,AL,Alabama,36561,US,30.2692,-87.5942,251-974-1810,,https://www.walmart.com/store/5653-orange-beach-al,01003,Baldwin,,,FALSE,,,America/Chicago
Walmart Supercenter,731,"969 Us Highway 80 W, Demopolis, AL 36732",Demopolis,AL,Alabama,36732,US,32.4934,-87.8496,334-289-2385,,https://www.walmart.com/store/731-demopolis-al,01119,Sumter,,,FALSE,,,America/Chicago
Walmart Supercenter,2534,"3300 S Oates St, Dothan, AL 36301",Dothan,AL,Alabama,36301,US,31.179,-85.404,334-702-1310,,https://www.walmart.com/store/2534-dothan-al,01069,Houston,20020,"Dothan, AL",TRUE,222,"Dothan-Enterprise-Ozark, AL",America/Chicago
Walmart Neighborhood Market,5769,"3871 W Main St, Dothan, AL 36305",Dothan,AL,Alabama,36305,US,31.2322,-85.4483,334-547-6508,,https://www.walmart.com/store/5769-dothan-al,01069,Houston,20020,"Dothan, AL",TRUE,222,"Dothan-Enterprise-Ozark, AL",America/Chicago
Walmart Supercenter,604,"4310 Montgomery Hwy, Dothan, AL 36303",Dothan,AL,Alabama,36303,US,31.268,-85.4412,334-793-3099,,https://www.walmart.com/store/604-dothan-al,01045,Dale,20020,"Dothan, AL",TRUE,222,"Dothan-Enterprise-Ozark, AL",America/Chicago
Walmart Supercenter,740,"1537 S Us Highway 231, Ozark, AL 36360",Ozark,AL,Alabama,36360,US,31.4452,-85.6507,334-774-0272,,https://www.walmart.com/store/740-ozark-al,01045,Dale,37120,"Ozark, AL",FALSE,222,"Dothan-Enterprise-Ozark, AL",America/Chicago
Walmart Supercenter,734,"600 Boll Weevil Cir, Enterprise, AL 36330",Enterprise,AL,Alabama,36330,US,31.3179,-85.83,334-347-5353,,https://www.walmart.com/store/734-enterprise-al,01031,Coffee,21460,"Enterprise, AL",FALSE,222,"Dothan-Enterprise-Ozark, AL",America/Chicago
Walmart,1063,"1608 W Magnolia Ave, Geneva, AL 36340",Geneva,AL,Alabama,36340,US,31.0515,-85.8994,334-684-3681,,https://www.walmart.com/store/1063-geneva-al,01061,Geneva,20020,"Dothan, AL",TRUE,222,"Dothan-Enterprise-Ozark, AL",America/Chicago
Walmart Supercenter,2114,"1621 Main St, Chipley, FL 32428",Chipley,FL,Florida,32428,US,30.7538,-85.551,850-638-2243,,https://www.walmart.com/store/2114-chipley-fl,12133,Washington,37460,"Panama City-Panama City Beach, FL",TRUE,,,America/Chicago
Walmart Supercenter,723,"1420 Highway 231 S, Troy, AL 36081",Troy,AL,Alabama,36081,US,31.7803,-85.9388,334-566-8012,,https://www.walmart.com/store/723-troy-al,01109,Pike,45980,"Troy, AL",FALSE,,,America/Chicago
Walmart Supercenter,1638,"3176 S Eufaula Ave, Eufaula, AL 36027",Eufaula,AL,Alabama,36027,US,31.8442,-85.1676,334-687-2218,,https://www.walmart.com/store/1638-eufaula-al,01005,Barbour,21640,"Eufaula, AL-GA",FALSE,,,America/Chicago
Walmart Supercenter,3484,"2951 S Blue Angel Pkwy, Pensacola, FL 32506",Pensacola,FL,Florida,32506,US,30.3608,-87.3616,850-458-5550,,https://www.walmart.com/store/3484-pensacola-fl,12033,Escambia,37860,"Pensacola-Ferry Pass-Brent, FL",TRUE,,,America/Chicago
Walmart Supercenter,1052,"3186 Highway 171 N, Fayette, AL 35555",Fayette,AL,Alabama,35555,US,33.7337,-87.8091,205-932-5277,,https://www.walmart.com/store/1052-fayette-al,01057,Fayette,,,FALSE,,,America/Chicago
Walmart Supercenter,362,"2575 Us Highway 43, Winfield, AL 35594",Winfield,AL,Alabama,35594,US,33.9382,-87.8412,205-487-4359,,https://www.walmart.com/store/362-winfield-al,01093,Marion,,,FALSE,,,America/Chicago
Walmart Supercenter,1100,"1706 Military St S, Hamilton, AL 35570",Hamilton,AL,Alabama,35570,US,34.1197,-87.9923,205-921-3090,,https://www.walmart.com/store/1100-hamilton-al,01093,Marion,,,FALSE,,,America/Chicago
Walmart Neighborhood Market,4188,"1410 Florence Blvd, Florence, AL 35630",Florence,AL,Alabama,35630,US,34.8179,-87.6565,256-712-6195,,https://www.walmart.com/store/4188-florence-al,01077,Lauderdale,22520,"Florence-Muscle Shoals, AL",TRUE,250,"Florence-Muscle Shoals-Russellville, AL",America/Chicago
Walmart Supercenter,4187,"2701 Cloverdale Road, Florence, AL 35633",Florence,AL,Alabama,35633,US,34.843,-87.6918,256-712-6410,,https://www.walmart.com/store/4187-florence-al,01077,Lauderdale,22520,"Florence-Muscle Shoals, AL",TRUE,250,"Florence-Muscle Shoals-Russellville, AL",America/Chicago
Walmart Supercenter,660,"301 Avalon Ave, Muscle Shoals, AL 35661",Muscle Shoals,AL,Alabama,35661,US,34.7451,-87.6741,256-381-0987,,https://www.walmart.com/store/660-muscle-shoals-al,01033,Colbert,22520,"Florence-Muscle Shoals, AL",TRUE,250,"Florence-Muscle Shoals-Russellville, AL",America/Chicago
Walmart Supercenter,766,"3100 Hough Rd, Florence, AL 35630",Florence,AL,Alabama,35630,US,34.8342,-87.6253,256-767-7581,,https://www.walmart.com/store/766-florence-al,01077,Lauderdale,22520,"Florence-Muscle Shoals, AL",TRUE,250,"Florence-Muscle Shoals-Russellville, AL",America/Chicago
Walmart Supercenter,403,"13675 Highway 43, Russellville, AL 35653",Russellville,AL,Alabama,35653,US,34.4953,-87.7289,256-332-7382,,https://www.walmart.com/store/403-russellville-al,01059,Franklin,40770,"Russellville, AL",FALSE,250,"Florence-Muscle Shoals-Russellville, AL",America/Chicago
Walmart,274,"1110 Battleground Dr, Iuka, MS 38852",Iuka,MS,Mississippi,38852,US,34.8043,-88.2045,662-423-3054,,https://www.walmart.com/store/274-iuka-ms,28141,Tishomingo,,,FALSE,,,America/Chicago
Walmart Neighborhood Market,4357,"6670 Mobile Highway, Pensacola, FL 32526",Pensacola,FL,Florida,32526,US,30.4763,-87.3082,850-483-6126,,https://www.walmart.com/store/4357-pensacola-fl,12033,Escambia,37860,"Pensacola-Ferry Pass-Brent, FL",TRUE,,,America/Chicago
Walmart Neighborhood Market,6531,"9301 Pine Forest Rd, Pensacola, FL 32534",Pensacola,FL,Florida,32534,US,30.5328,-87.3144,850-483-6007,,https://www.walmart.com/store/6531-pensacola-fl,12033,Escambia,37860,"Pensacola-Ferry Pass-Brent, FL",TRUE,,,America/Chicago
Walmart Supercenter,3785,"501 N Navy Blvd, Pensacola, FL 32507",Pensacola,FL,Florida,32507,US,30.3956,-87.2797,850-453-6311,,https://www.walmart.com/store/3785-pensacola-fl,12033,Escambia,37860,"Pensacola-Ferry Pass-Brent, FL",TRUE,,,America/Chicago
Walmart Supercenter,1605,"4600 Mobile Hwy Ste 122, Pensacola, FL 32506",Pensacola,FL,Florida,32506,US,30.4376,-87.2767,850-455-4320,,https://www.walmart.com/store/1605-pensacola-fl,12033,Escambia,37860,"Pensacola-Ferry Pass-Brent, FL",TRUE,,,America/Chicago
Walmart Supercenter,1222,"8970 Pensacola Blvd, Pensacola, FL 32534",Pensacola,FL,Florida,32534,US,30.5272,-87.2725,850-484-3771,,https://www.walmart.com/store/1222-pensacola-fl,12033,Escambia,37860,"Pensacola-Ferry Pass-Brent, FL",TRUE,,,America/Chicago
Walmart Neighborhood Market,5771,"1525 E Nine Mile Rd, Pensacola, FL 32514",Pensacola,FL,Florida,32514,US,30.5312,-87.2322,850-462-6529,,https://www.walmart.com/store/5771-pensacola-fl,12033,Escambia,37860,"Pensacola-Ferry Pass-Brent, FL",TRUE,,,America/Chicago
Walmart Supercenter,1224,"2650 Creighton Rd, Pensacola, FL 32504",Pensacola,FL,Florida,32504,US,30.4972,-87.1928,850-479-2101,,https://www.walmart.com/store/1224-pensacola-fl,12033,Escambia,37860,"Pensacola-Ferry Pass-Brent, FL",TRUE,,,America/Chicago
Walmart Neighborhood Market,5623,"334 Gulf Breeze Pkwy, Gulf Breeze, FL 32561",Gulf Breeze,FL,Florida,32561,US,30.3653,-87.1685,850-733-5019,,https://www.walmart.com/store/5623-gulf-breeze-fl,12113,Santa Rosa,37860,"Pensacola-Ferry Pass-Brent, FL",TRUE,,,America/Chicago
Walmart Supercenter,2988,"2625 N Hwy 27, La Fayette, GA 30728",La Fayette,GA,Georgia,30728,US,34.7469,-85.2727,706-639-4900,,https://www.walmart.com/store/2988-la-fayette-ga,13295,Walker,16860,"Chattanooga, TN-GA",TRUE,174,"Chattanooga-Cleveland-Dalton, TN-GA-AL",America/New_York
Walmart Supercenter,1134,"1226 Freeport Hwy S, Defuniak Springs, FL 32435",Defuniak Springs,FL,Florida,32435,US,30.7045,-86.1246,850-892-3138,,https://www.walmart.com/store/1134-defuniak-springs-fl,12131,Walton,18880,"Crestview-Fort Walton Beach-Destin, FL",TRUE,,,America/Chicago
Walmart Supercenter,1462,"501 Willow Ln, Greenville, AL 36037",Greenville,AL,Alabama,36037,US,31.8494,-86.6473,334-382-2655,,https://www.walmart.com/store/1462-greenville-al,01013,Butler,,,FALSE,,,America/Chicago
Walmart Supercenter,409,"42466 Highway 195, Haleyville, AL 35565",Haleyville,AL,Alabama,35565,US,34.2405,-87.5988,205-486-9498,,https://www.walmart.com/store/409-haleyville-al,01133,Winston,,,FALSE,,,America/Chicago
Walmart Supercenter,273,"100 Interchange Dr, Fulton, MS 38843",Fulton,MS,Mississippi,38843,US,34.2414,-88.3979,662-862-2143,,https://www.walmart.com/store/273-fulton-ms,28057,Itawamba,46180,"Tupelo, MS",FALSE,539,"Tupelo-Corinth, MS",America/Chicago
Walmart Supercenter,118,"1515 Highway 278 E, Amory, MS 38821",Amory,MS,Mississippi,38821,US,33.9683,-88.4591,662-256-1590,,https://www.walmart.com/store/118-amory-ms,28095,Monroe,,,FALSE,,,America/Chicago
Walmart Supercenter,735,"2675 Decherd Blvd, Winchester, TN 37398",Winchester,TN,Tennessee,37398,US,35.2175,-86.104,931-967-0207,,https://www.walmart.com/store/735-winchester-tn,47051,Franklin,49010,"Winchester, TN",FALSE,400,"Nashville-Davidson--Murfreesboro, TN",America/Chicago
Walmart Supercenter,1089,"525 Kimball Crossing Dr, Kimball, TN 37347",Kimball,TN,Tennessee,37347,US,35.0402,-85.6821,423-837-6732,,https://www.walmart.com/store/1089-kimball-tn,,,16860,"Chattanooga, TN-GA",TRUE,174,"Chattanooga-Cleveland-Dalton, TN-GA-AL",America/Chicago
Walmart Neighborhood Market,4672,"1600 Federal Dr, Montgomery, AL 36107",Montgomery,AL,Alabama,36107,US,32.4027,-86.2665,334-777-5865,,https://www.walmart.com/store/4672-montgomery-al,01101,Montgomery,33860,"Montgomery, AL",TRUE,388,"Montgomery-Selma, AL",America/Chicago
Walmart Supercenter,5348,"851 Ann St, Montgomery, AL 36107",Montgomery,AL,Alabama,36107,US,32.3707,-86.2684,334-223-7177,,https://www.walmart.com/store/5348-montgomery-al,01101,Montgomery,33860,"Montgomery, AL",TRUE,388,"Montgomery-Selma, AL",America/Chicago
Walmart Supercenter,938,"6495 Atlanta Hwy, Montgomery, AL 36117",Montgomery,AL,Alabama,36117,US,32.385,-86.1852,334-272-0263,,https://www.walmart.com/store/938-montgomery-al,01101,Montgomery,33860,"Montgomery, AL",TRUE,388,"Montgomery-Selma, AL",America/Chicago
Walmart Supercenter,930,"3801 Eastern Blvd, Montgomery, AL 36116",Montgomery,AL,Alabama,36116,US,32.3262,-86.2324,334-284-4181,,https://www.walmart.com/store/930-montgomery-al,01101,Montgomery,33860,"Montgomery, AL",TRUE,388,"Montgomery-Selma, AL",America/Chicago
Walmart Neighborhood Market,4691,"8035 Vaughn Road, Montgomery, AL 36116",Montgomery,AL,Alabama,36116,US,32.3402,-86.1753,334-777-5881,,https://www.walmart.com/store/4691-montgomery-al,01101,Montgomery,33860,"Montgomery, AL",TRUE,388,"Montgomery-Selma, AL",America/Chicago
Walmart Supercenter,4407,"10710 Chantilly Pkwy, Montgomery, AL 36117",Montgomery,AL,Alabama,36117,US,32.3552,-86.1347,334-272-7377,,https://www.walmart.com/store/4407-montgomery-al,01101,Montgomery,33860,"Montgomery, AL",TRUE,388,"Montgomery-Selma, AL",America/Chicago
Walmart Supercenter,2760,"4206 N College Ave, Jackson, AL 36545",Jackson,AL,Alabama,36545,US,31.5594,-87.8755,251-247-7101,,https://www.walmart.com/store/2760-jackson-al,01025,Clarke,,,FALSE,,,America/Chicago
Walmart Supercenter,4200,"6475 Gateway Rd, Columbus, GA 31909",Columbus,GA,Georgia,31909,US,32.5386,-84.8768,706-563-5979,,https://www.walmart.com/store/4200-columbus-ga,13215,Muscogee,17980,"Columbus, GA-AL",TRUE,194,"Columbus-Auburn-Opelika, GA-AL",America/New_York
Walmart Neighborhood Market,2773,"955 Lafayette Pkwy, Lagrange, GA 30241",Lagrange,GA,Georgia,30241,US,33.0399,-85.0116,706-443-7059,,https://www.walmart.com/store/2773-lagrange-ga,13285,Troup,29300,"LaGrange, GA-AL",FALSE,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",America/New_York
Walmart Supercenter,614,"803 New Franklin Rd, Lagrange, GA 30240",Lagrange,GA,Georgia,30240,US,33.06,-85.0311,706-812-0225,,https://www.walmart.com/store/614-lagrange-ga,13285,Troup,29300,"LaGrange, GA-AL",FALSE,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",America/New_York
Walmart Supercenter,2533,"3767 Gulf Breeze Pkwy, Gulf Breeze, FL 32563",Gulf Breeze,FL,Florida,32563,US,30.391,-87.063,850-934-0362,,https://www.walmart.com/store/2533-gulf-breeze-fl,12113,Santa Rosa,37860,"Pensacola-Ferry Pass-Brent, FL",TRUE,,,America/Chicago
